dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,date,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,xg_assist,opponent,match_report,sca,interceptions
Sat,Y,60.0,0,1,0,2024-03-16,0,Matchweek 29,0.0,1,CB,1,0,0,Premier League,2,,0,0,20,0,12,Away,13,90,D 1–1,0,31,0,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Luton Town,,0,1
Sat,Y,85.9,0,0,0,2024-03-30,0,Matchweek 30,0.0,1,CB,2,0,0,Premier League,2,,0,0,78,0,67,Home,62,90,D 1–1,0,91,3,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Crystal Palace,,1,1
Tue,Y,81.8,1,0,0,2024-04-02,0,Matchweek 31,0.0,0,CB,0,0,0,Premier League,1,,0,0,33,0,27,Home,23,90,W 3–1,1,44,2,2,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Fulham,,3,1
Sun,Y,78.6,1,0,0,2024-04-07,0,Matchweek 32,0.1,1,CB,0,0,0,Premier League,1,,0,0,56,0,44,Away,34,90,L 1–3,0,70,4,0,0.1,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Tottenham,,1,1
Sat,Y,83.6,1,0,0,2024-04-13,0,Matchweek 33,0.0,0,CB,1,1,0,Premier League,2,,1,0,61,0,51,Home,32,90,D 2–2,0,67,0,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Wolves,,2,1
Sun,Y,75.0,0,0,1,2024-04-21,0,Matchweek 34,0.0,0,CB,0,0,0,Premier League,2,,1,0,64,0,48,Away,45,90,L 0–2,0,73,2,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Everton,,0,0
Sun,Y,62.9,1,0,0,2024-04-28,0,Matchweek 35,0.6,1,CB,0,1,0,Premier League,2,,0,0,35,0,22,Home,27,73,L 0–2,0,43,0,0,0.6,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Manchester City,,0,1
Sat,Y,82.4,1,0,0,2024-05-04,0,Matchweek 36,0.0,0,CB,3,0,0,Premier League,2,,0,0,51,0,42,Away,28,90,W 3–1,0,66,5,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Sheffield Utd,,0,4
Sat,Y,73.3,1,0,2,2024-05-11,0,Matchweek 37,0.0,0,CB,1,1,0,Premier League,4,,0,0,30,0,22,Home,22,90,L 2–3,0,44,1,1,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Chelsea,,4,0
Sun,Y,72.4,0,1,1,2024-05-19,0,Matchweek 38,0.1,2,CB,1,0,0,Premier League,0,,0,0,29,0,21,Away,13,90,W 2–1,0,47,1,0,0.1,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Burnley,,1,3
