dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,xg_assist,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,date,opponent,match_report,sca,interceptions
Tue,Y,78.3,1,0,0,0,Matchweek 22,0.1,1,FW,0,0,0,Premier League,1,,0.0,0,0,23,0,18,Home,24,89,W 3–2,0,33,0,1,0.1,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-01-30,Sheffield Utd,,1,0
Sat,Y,66.7,0,1,0,1,Matchweek 23,0.0,1,FW,1,0,0,Premier League,1,,0.0,0,0,6,0,4,Away,6,79,L 1–4,0,14,0,0,0.0,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-02-03,Brighton,,0,1
Mon,Y,75.0,1,1,3,0,Matchweek 24,0.2,2,FW,1,1,0,Premier League,0,,0.0,0,0,16,0,12,Home,14,90,L 1–3,0,21,1,0,0.2,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-02-12,Chelsea,,6,0
Mon,Y,62.5,4,0,1,0,Matchweek 25,0.1,2,FW,0,1,0,Premier League,0,,0.3,0,0,16,0,10,Away,15,90,D 1–1,1,29,1,0,0.1,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-02-19,Everton,,2,0
Sat,Y,80.0,4,0,2,1,Matchweek 26,0.1,1,FW,0,0,1,Premier League,0,,0.0,0,1,10,0,8,Home,18,90,W 3–0,0,27,0,0,0.9,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-02-24,Burnley,,2,0
Sat,Y,60.0,1,0,0,0,Matchweek 27,0.1,1,FW,0,0,0,Premier League,1,,0.0,0,0,10,0,6,Away,14,90,L 1–3,0,25,0,1,0.1,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-03-02,Tottenham,,2,0
Sat,Y,60.0,2,2,3,1,Matchweek 28,1.1,4,FW,1,1,0,Premier League,0,,0.2,0,0,20,0,12,Home,20,80,D 1–1,0,30,3,0,1.1,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-03-09,Luton Town,,4,0
Sat,Y,56.3,1,1,1,1,Matchweek 30,0.2,2,FW,1,0,0,Premier League,1,,0.0,0,0,16,0,9,Away,15,90,D 1–1,0,29,1,0,0.2,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-03-30,Nott'ham Forest,,1,0
Tue,Y,64.3,2,1,1,0,Matchweek 31,0.1,1,FW,2,2,0,Premier League,1,,0.0,0,0,28,0,18,Away,19,90,L 0–1,0,38,1,0,0.1,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-04-02,Bournemouth,,0,0
Sat,Y,71.4,0,1,1,1,Matchweek 32,0.4,1,FW,0,0,0,Premier League,2,,0.0,1,0,7,0,5,Home,6,73,L 2–4,0,13,0,0,0.4,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-04-06,Manchester City,,0,0
Sun,Y,64.3,2,1,2,0,Matchweek 33,1.2,3,FW,0,1,0,Premier League,1,,0.0,0,0,14,0,9,Away,14,89,W 1–0,0,26,1,0,1.2,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-04-14,Liverpool,,1,0
Sun,Y,84.2,2,3,0,2,Matchweek 34,0.8,3,FW,0,1,0,Premier League,0,,0.1,0,0,19,0,16,Home,16,67,W 5–2,0,25,1,1,0.8,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-04-21,West Ham,,3,0
Wed,Y,70.0,5,3,0,2,Matchweek 29,0.4,4,FW,1,1,0,Premier League,2,,0.1,0,0,20,0,14,Home,16,90,W 2–0,0,34,3,1,0.4,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-04-24,Newcastle Utd,,2,0
Sat,Y,100.0,2,0,0,0,Matchweek 35,0.3,1,FW,0,0,0,Premier League,0,,0.0,0,0,6,0,6,Away,12,67,D 1–1,0,16,0,0,0.3,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-04-27,Fulham,,2,1
Mon,Y,64.3,4,1,3,1,Matchweek 36,0.1,1,FW,0,1,0,Premier League,0,,0.0,0,0,14,0,9,Home,15,67,W 4–0,0,26,0,1,0.1,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-05-06,Manchester Utd,,1,0
Sat,Y,75.0,0,1,1,1,Matchweek 37,0.8,1,FW,0,0,0,Premier League,2,,0.3,0,0,8,0,6,Away,7,69,W 3–1,0,15,1,0,0.8,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-05-11,Wolves,,2,0
Sun,Y,84.6,0,3,0,3,Matchweek 38,1.6,3,FW,0,0,0,Premier League,1,,0.1,0,0,13,0,11,Home,9,75,W 5–0,1,19,0,1,1.6,"<a href=""/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"">Crystal Palace</a>",2024-05-19,Aston Villa,,2,0
