dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,xg_assist,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,date,opponent,match_report,sca,interceptions
Sat,Y,73.2,1,0,0,0,Matchweek 30,0.0,0,RB,0,0,0,Premier League,0,,0.0,0,0,41,0,30,Home,12,90,W 2–1,0,44,6,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-03-30,Everton,,0,0
Tue,Y,79.6,1,0,2,0,Matchweek 31,0.0,0,RB,0,0,0,Premier League,1,,0.1,0,0,54,0,43,Home,30,89,W 1–0,0,63,4,1,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-04-02,Crystal Palace,,2,1
Sat,Y,75.8,0,0,1,0,Matchweek 32,0.0,0,RB,4,0,0,Premier League,3,,0.1,0,0,33,0,25,Away,15,90,L 1–2,0,50,3,1,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-04-06,Luton Town,,2,2
Sat,Y,68.6,0,0,0,0,Matchweek 33,0.0,0,RB,0,0,0,Premier League,3,,0.3,0,0,35,0,24,Home,17,69,D 2–2,0,43,2,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-04-13,Manchester Utd,,2,1
Sun,Y,50.0,0,0,1,0,Matchweek 34,0.0,0,RB,0,0,0,Premier League,1,,0.0,1,0,14,0,7,Away,6,45,L 1–3,0,16,0,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-04-21,Aston Villa,,2,0
Wed,Y*,77.8,1,0,3,0,Matchweek 29,0.0,0,RB,2,0,0,Premier League,2,,0.1,0,0,45,0,35,Away,22,90,W 1–0,0,56,4,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-04-24,Wolves,,2,1
Sun,Y*,64.5,0,0,0,0,Matchweek 35,0.0,1,RB,1,0,0,Premier League,1,,0.0,0,0,31,0,20,Home,12,90,W 3–0,0,38,0,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-04-28,Brighton,,0,2
Sat,Y*,88.2,2,0,0,0,Matchweek 36,0.0,0,RB,1,0,0,Premier League,2,,0.0,1,0,34,0,30,Away,22,88,L 0–3,0,42,6,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-05-04,Arsenal,,0,0
Sat,Y*,82.1,0,0,1,0,Matchweek 37,0.0,0,RB,3,0,0,Premier League,2,,0.0,0,0,28,0,23,Home,18,79,L 1–2,0,37,0,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-05-11,Brentford,,0,0
Sun,N,,,,,,Matchweek 38,,,,,,,Premier League,,"On matchday squad, but did not play",,,,,,,Away,,,L 1–2,,,,,,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-05-19,Chelsea,,,
