dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,xg_assist,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,date,opponent,match_report,sca,interceptions
Mon,N,91.7,2,1,1,0,Matchweek 11,0.0,1,"CB,LM",3,1,0,Premier League,1,,0.0,0,0,24,0,22,Home,14,46,L 1–4,0,36,3,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-11-06,Chelsea,,0,0
Sat,Y,83.9,0,0,4,0,Matchweek 12,0.0,0,RM,1,0,0,Premier League,1,,0.0,0,0,87,0,73,Away,71,90,L 1–2,0,94,7,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-11-11,Wolves,,1,2
Sun,N,87.0,1,1,0,0,Matchweek 13,0.0,1,"DM,CM",1,0,0,Premier League,4,,0.0,0,0,69,0,60,Home,42,59,L 1–2,0,78,5,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-11-26,Aston Villa,,1,0
Sun,N,85.4,0,0,1,0,Matchweek 14,0.0,1,DM,1,0,0,Premier League,0,,0.0,0,0,41,0,35,Away,24,45,D 3–3,0,45,3,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-12-03,Manchester City,,0,0
Thu,Y,93.1,0,0,2,0,Matchweek 15,0.0,0,DM,2,0,0,Premier League,0,,0.0,0,0,101,0,94,Home,80,66,L 1–2,0,107,15,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-12-07,West Ham,,2,0
Sun,N,96.4,0,0,1,0,Matchweek 16,0.0,0,DM,1,0,0,Premier League,0,,0.0,0,0,28,0,27,Home,15,18,W 4–1,0,30,1,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-12-10,Newcastle Utd,,0,1
Fri,N,100.0,1,0,0,0,Matchweek 17,0.0,0,FW,0,0,0,Premier League,1,,0.2,0,0,13,0,13,Away,7,19,W 2–0,0,18,2,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-12-15,Nott'ham Forest,,2,0
Sat,N,67.9,0,0,0,0,Matchweek 18,0.0,0,DM,0,0,0,Premier League,1,,0.0,0,0,28,0,19,Home,17,28,W 2–1,0,30,2,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-12-23,Everton,,1,1
Thu,Y,87.3,4,0,0,0,Matchweek 19,0.1,2,DM,2,3,0,Premier League,3,,0.0,0,0,71,0,62,Away,48,90,L 2–4,0,85,9,0,0.1,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-12-28,Brighton,,4,2
Sun,N,100.0,1,0,0,0,Matchweek 20,0.0,0,"DM,CM",0,1,0,Premier League,2,,0.6,0,0,23,0,23,Home,12,33,W 3–1,0,27,1,1,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-12-31,Bournemouth,,3,0
Sun,Y,84.9,2,0,1,0,Matchweek 21,0.1,1,CM,1,0,0,Premier League,2,,0.0,0,0,93,0,79,Away,68,90,D 2–2,0,106,12,0,0.1,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-01-14,Manchester Utd,,3,0
